,contract_name,last_trade_date_(edt),strike,last_price,bid,ask,change,%_change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date
1234,AAPL260116C00185000,6/17/2025 2:06 PM,185,26.45,0.00,0.00,0.00,0.00%,16,0,0.00%,"Jan 16, 2026",2026-01-16
1235,AAPL260116C00190000,6/17/2025 3:34 PM,190,23.15,0.00,0.00,0.00,0.00%,60,0,0.00%,"Jan 16, 2026",2026-01-16
1236,AAPL260116C00195000,6/17/2025 3:57 PM,195,20.35,0.00,0.00,0.00,0.00%,152,0,0.00%,"Jan 16, 2026",2026-01-16
1237,AAPL260116C00200000,6/17/2025 3:59 PM,200,17.70,0.00,0.00,0.00,0.00%,869,0,0.78%,"Jan 16, 2026",2026-01-16
1238,AAPL260116C00205000,6/17/2025 3:56 PM,205,15.30,0.00,0.00,0.00,0.00%,142,0,1.56%,"Jan 16, 2026",2026-01-16
1239,AAPL260116C00210000,6/17/2025 3:59 PM,210,13.00,0.00,0.00,0.00,0.00%,333,0,1.56%,"Jan 16, 2026",2026-01-16
1240,AAPL260116C00215000,6/17/2025 3:55 PM,215,11.15,0.00,0.00,0.00,0.00%,98,0,3.13%,"Jan 16, 2026",2026-01-16
1241,AAPL260116C00220000,6/17/2025 3:41 PM,220,9.20,0.00,0.00,0.00,0.00%,439,0,3.13%,"Jan 16, 2026",2026-01-16
1242,AAPL260116C00225000,6/17/2025 3:57 PM,225,7.78,0.00,0.00,0.00,0.00%,301,0,3.13%,"Jan 16, 2026",2026-01-16
1243,AAPL260116C00230000,6/17/2025 3:50 PM,230,6.45,0.00,0.00,0.00,0.00%,458,0,6.25%,"Jan 16, 2026",2026-01-16
1244,AAPL260116C00235000,6/17/2025 3:59 PM,235,5.35,0.00,0.00,0.00,0.00%,188,0,6.25%,"Jan 16, 2026",2026-01-16
1245,AAPL260116C00240000,6/17/2025 3:51 PM,240,4.40,0.00,0.00,0.00,0.00%,187,0,6.25%,"Jan 16, 2026",2026-01-16
1246,AAPL260116C00245000,6/17/2025 3:51 PM,245,3.65,0.00,0.00,0.00,0.00%,39,0,6.25%,"Jan 16, 2026",2026-01-16
1247,AAPL260116C00250000,6/17/2025 3:59 PM,250,2.97,0.00,0.00,0.00,0.00%,1.072,0,6.25%,"Jan 16, 2026",2026-01-16
1248,AAPL260116C00255000,6/17/2025 3:46 PM,255,2.49,0.00,0.00,0.00,0.00%,35,0,6.25%,"Jan 16, 2026",2026-01-16
1249,AAPL260116C00260000,6/17/2025 3:45 PM,260,2.05,0.00,0.00,0.00,0.00%,151,0,6.25%,"Jan 16, 2026",2026-01-16
1250,AAPL260116C00265000,6/17/2025 3:50 PM,265,1.72,0.00,0.00,0.00,0.00%,38,0,6.25%,"Jan 16, 2026",2026-01-16
1251,AAPL260116C00270000,6/17/2025 3:41 PM,270,1.43,0.00,0.00,0.00,0.00%,264,0,6.25%,"Jan 16, 2026",2026-01-16
1252,AAPL260116C00275000,6/17/2025 3:33 PM,275,1.20,0.00,0.00,0.00,0.00%,11,0,12.50%,"Jan 16, 2026",2026-01-16
1253,AAPL260116C00280000,6/17/2025 3:57 PM,280,1.02,0.00,0.00,0.00,0.00%,212,0,12.50%,"Jan 16, 2026",2026-01-16
1254,AAPL260116C00285000,6/17/2025 1:41 PM,285,0.89,0.00,0.00,0.00,0.00%,54,0,12.50%,"Jan 16, 2026",2026-01-16
1255,AAPL260116C00290000,6/17/2025 1:41 PM,290,0.76,0.00,0.00,0.00,0.00%,24,0,12.50%,"Jan 16, 2026",2026-01-16
1256,AAPL260116C00295000,6/17/2025 3:35 PM,295,0.64,0.00,0.00,0.00,0.00%,267,0,12.50%,"Jan 16, 2026",2026-01-16
1257,AAPL260116C00300000,6/17/2025 3:52 PM,300,0.55,0.00,0.00,0.00,0.00%,380,0,12.50%,"Jan 16, 2026",2026-01-16
1258,AAPL260116C00305000,6/16/2025 3:59 PM,305,0.53,0.00,0.00,0.00,0.00%,1,0,12.50%,"Jan 16, 2026",2026-01-16
1259,AAPL260116C00310000,6/17/2025 2:28 PM,310,0.42,0.00,0.00,0.00,0.00%,45,0,12.50%,"Jan 16, 2026",2026-01-16
1260,AAPL260116C00315000,6/17/2025 11:50 AM,315,0.39,0.00,0.00,0.00,0.00%,10,0,12.50%,"Jan 16, 2026",2026-01-16
1261,AAPL260116C00320000,6/17/2025 3:46 PM,320,0.32,0.00,0.00,0.00,0.00%,390,0,12.50%,"Jan 16, 2026",2026-01-16
1262,AAPL260116C00330000,6/17/2025 2:21 PM,330,0.24,0.00,0.00,0.00,0.00%,51,0,12.50%,"Jan 16, 2026",2026-01-16
1263,AAPL260116C00340000,6/17/2025 10:10 AM,340,0.19,0.00,0.00,0.00,0.00%,52,0,12.50%,"Jan 16, 2026",2026-01-16
1264,AAPL260116C00350000,6/17/2025 3:41 PM,350,0.15,0.00,0.00,0.00,0.00%,236,0,12.50%,"Jan 16, 2026",2026-01-16
1265,AAPL260116C00360000,6/17/2025 9:55 AM,360,0.12,0.00,0.00,0.00,0.00%,80,0,12.50%,"Jan 16, 2026",2026-01-16
1266,AAPL260116C00370000,6/16/2025 9:30 AM,370,0.10,0.00,0.00,0.00,0.00%,1,0,12.50%,"Jan 16, 2026",2026-01-16
1267,AAPL260116C00380000,6/17/2025 3:48 PM,380,0.08,0.00,0.00,0.00,0.00%,118,0,12.50%,"Jan 16, 2026",2026-01-16
1268,AAPL260116C00390000,6/17/2025 2:34 PM,390,0.05,0.00,0.00,0.00,0.00%,447,0,12.50%,"Jan 16, 2026",2026-01-16
1269,Puts,,,,,,,,,,,"Jan 16, 2026",2026-01-16
1270,In The Money,,,,,,,,,,,"Jan 16, 2026",2026-01-16
1271,Contract Name,Last Trade Date (EDT),Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,"Jan 16, 2026",2026-01-16
1272,AAPL260116P00005000,5/23/2025 10:27 AM,5,0.01,0.00,0.00,0.00,0.00%,2,0,50.00%,"Jan 16, 2026",2026-01-16
1273,AAPL260116P00010000,4/24/2025 11:12 AM,10,0.01,0.00,0.02,0.00,0.00%,1,2.181,125.00%,"Jan 16, 2026",2026-01-16
1274,AAPL260116P00015000,2025-12-05 12:06:00,15,0.01,0.00,0.02,0.00,0.00%,50,100,107.81%,"Jan 16, 2026",2026-01-16
1275,AAPL260116P00020000,2025-02-06 12:28:00,20,0.01,0.00,0.00,0.00,0.00%,15,0,50.00%,"Jan 16, 2026",2026-01-16
1276,AAPL260116P00025000,4/16/2025 12:54 PM,25,0.05,0.00,0.03,0.00,0.00%,2,2,89.06%,"Jan 16, 2026",2026-01-16
1277,AAPL260116P00030000,5/27/2025 2:16 PM,30,0.02,0.00,0.00,0.00,0.00%,2,0,50.00%,"Jan 16, 2026",2026-01-16
1278,AAPL260116P00035000,2025-04-06 14:43:00,35,0.04,0.00,0.00,0.00,0.00%,10,0,50.00%,"Jan 16, 2026",2026-01-16
1279,AAPL260116P00040000,6/16/2025 1:45 PM,40,0.03,0.00,0.00,0.00,0.00%,10,0,50.00%,"Jan 16, 2026",2026-01-16
1280,AAPL260116P00045000,2025-11-06 09:30:00,45,0.04,0.00,0.00,0.00,0.00%,2,0,50.00%,"Jan 16, 2026",2026-01-16
1281,AAPL260116P00050000,6/16/2025 1:45 PM,50,0.06,0.00,0.00,0.00,0.00%,20,0,25.00%,"Jan 16, 2026",2026-01-16
1282,AAPL260116P00055000,6/17/2025 10:58 AM,55,0.07,0.00,0.00,0.00,0.00%,20,0,25.00%,"Jan 16, 2026",2026-01-16
1283,AAPL260116P00060000,6/17/2025 12:07 PM,60,0.09,0.00,0.00,0.00,0.00%,240,0,25.00%,"Jan 16, 2026",2026-01-16
1284,AAPL260116P00065000,6/17/2025 3:23 PM,65,0.11,0.00,0.00,0.00,0.00%,1,0,25.00%,"Jan 16, 2026",2026-01-16
1285,AAPL260116P00070000,6/17/2025 12:03 PM,70,0.15,0.00,0.00,0.00,0.00%,40,0,25.00%,"Jan 16, 2026",2026-01-16
1286,AAPL260116P00075000,6/17/2025 2:23 PM,75,0.18,0.00,0.00,0.00,0.00%,144,0,25.00%,"Jan 16, 2026",2026-01-16
1287,AAPL260116P00080000,6/17/2025 3:17 PM,80,0.24,0.00,0.00,0.00,0.00%,230,0,25.00%,"Jan 16, 2026",2026-01-16
1288,AAPL260116P00085000,6/17/2025 1:21 PM,85,0.29,0.00,0.00,0.00,0.00%,109,0,25.00%,"Jan 16, 2026",2026-01-16
1289,AAPL260116P00090000,6/17/2025 2:14 PM,90,0.37,0.00,0.00,0.00,0.00%,6,0,25.00%,"Jan 16, 2026",2026-01-16
1290,AAPL260116P00095000,6/16/2025 1:16 PM,95,0.44,0.00,0.00,0.00,0.00%,2,0,25.00%,"Jan 16, 2026",2026-01-16
1291,AAPL260116P00100000,6/17/2025 12:53 PM,100,0.54,0.00,0.00,0.00,0.00%,71,0,12.50%,"Jan 16, 2026",2026-01-16
1292,AAPL260116P00105000,6/17/2025 3:12 PM,105,0.69,0.00,0.00,0.00,0.00%,12,0,12.50%,"Jan 16, 2026",2026-01-16
1293,AAPL260116P00110000,6/17/2025 2:52 PM,110,0.86,0.00,0.00,0.00,0.00%,50,0,12.50%,"Jan 16, 2026",2026-01-16
1294,AAPL260116P00115000,6/17/2025 12:52 PM,115,0.94,0.00,0.00,0.00,0.00%,1,0,12.50%,"Jan 16, 2026",2026-01-16
1295,AAPL260116P00120000,6/17/2025 2:40 PM,120,1.21,0.00,0.00,0.00,0.00%,6,0,12.50%,"Jan 16, 2026",2026-01-16
1296,AAPL260116P00125000,6/17/2025 1:46 PM,125,1.37,0.00,0.00,0.00,0.00%,3,0,12.50%,"Jan 16, 2026",2026-01-16
1297,AAPL260116P00130000,6/17/2025 9:59 AM,130,1.65,0.00,0.00,0.00,0.00%,1,0,12.50%,"Jan 16, 2026",2026-01-16
1298,AAPL260116P00135000,6/17/2025 3:25 PM,135,2.07,0.00,0.00,0.00,0.00%,4,0,12.50%,"Jan 16, 2026",2026-01-16
1299,AAPL260116P00140000,6/17/2025 1:00 PM,140,2.29,0.00,0.00,0.00,0.00%,3,0,12.50%,"Jan 16, 2026",2026-01-16
1300,AAPL260116P00145000,6/17/2025 3:05 PM,145,3.00,0.00,0.00,0.00,0.00%,56,0,6.25%,"Jan 16, 2026",2026-01-16
1301,AAPL260116P00150000,6/17/2025 3:58 PM,150,3.50,0.00,0.00,0.00,0.00%,27,0,6.25%,"Jan 16, 2026",2026-01-16
1302,AAPL260116P00155000,6/17/2025 12:52 PM,155,3.94,0.00,0.00,0.00,0.00%,198,0,6.25%,"Jan 16, 2026",2026-01-16
1303,AAPL260116P00160000,6/17/2025 3:39 PM,160,4.95,0.00,0.00,0.00,0.00%,50,0,6.25%,"Jan 16, 2026",2026-01-16
1304,AAPL260116P00165000,6/17/2025 3:59 PM,165,5.95,0.00,0.00,0.00,0.00%,57,0,6.25%,"Jan 16, 2026",2026-01-16
1305,AAPL260116P00170000,6/17/2025 3:57 PM,170,7.03,0.00,0.00,0.00,0.00%,914,0,3.13%,"Jan 16, 2026",2026-01-16
1306,AAPL260116P00175000,6/17/2025 3:52 PM,175,8.30,0.00,0.00,0.00,0.00%,141,0,3.13%,"Jan 16, 2026",2026-01-16
1307,AAPL260116P00180000,6/17/2025 3:59 PM,180,9.74,0.00,0.00,0.00,0.00%,320,0,3.13%,"Jan 16, 2026",2026-01-16
1308,AAPL260116P00185000,6/17/2025 3:03 PM,185,11.43,0.00,0.00,0.00,0.00%,178,0,1.56%,"Jan 16, 2026",2026-01-16
1309,AAPL260116P00190000,6/17/2025 3:59 PM,190,13.27,0.00,0.00,0.00,0.00%,262,0,0.78%,"Jan 16, 2026",2026-01-16
1310,AAPL260116P00195000,6/17/2025 3:59 PM,195,15.35,0.00,0.00,0.00,0.00%,2.803,0,0.10%,"Jan 16, 2026",2026-01-16
1311,AAPL260116P00200000,6/17/2025 3:52 PM,200,17.70,0.00,0.00,0.00,0.00%,315,0,0.00%,"Jan 16, 2026",2026-01-16
1312,AAPL260116P00205000,6/17/2025 3:32 PM,205,20.20,0.00,0.00,0.00,0.00%,9,0,0.00%,"Jan 16, 2026",2026-01-16
1313,AAPL260116P00210000,6/17/2025 12:08 PM,210,21.45,0.00,0.00,0.00,0.00%,70,0,0.00%,"Jan 16, 2026",2026-01-16
1314,AAPL260116P00215000,6/17/2025 3:26 PM,215,25.85,0.00,0.00,0.00,0.00%,89,0,0.00%,"Jan 16, 2026",2026-01-16
1315,AAPL260116P00220000,6/17/2025 12:44 PM,220,28.25,0.00,0.00,0.00,0.00%,8,0,0.00%,"Jan 16, 2026",2026-01-16
1316,AAPL260116P00225000,6/17/2025 12:08 PM,225,31.10,0.00,0.00,0.00,0.00%,139,0,0.00%,"Jan 16, 2026",2026-01-16
1317,AAPL260116P00230000,6/17/2025 12:09 PM,230,35.00,0.00,0.00,0.00,0.00%,23,0,0.00%,"Jan 16, 2026",2026-01-16
1318,AAPL260116P00235000,6/17/2025 1:11 PM,235,40.02,0.00,0.00,0.00,0.00%,4,0,0.00%,"Jan 16, 2026",2026-01-16
1319,AAPL260116P00240000,6/17/2025 3:39 PM,240,45.20,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jan 16, 2026",2026-01-16
1320,AAPL260116P00245000,6/13/2025 2:20 PM,245,48.93,0.00,0.00,0.00,0.00%,56,0,0.00%,"Jan 16, 2026",2026-01-16
1321,AAPL260116P00250000,6/16/2025 2:12 PM,250,52.26,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jan 16, 2026",2026-01-16
1322,AAPL260116P00255000,6/13/2025 2:20 PM,255,58.45,0.00,0.00,0.00,0.00%,3,0,0.00%,"Jan 16, 2026",2026-01-16
1323,AAPL260116P00260000,6/17/2025 12:36 PM,260,62.13,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jan 16, 2026",2026-01-16
1324,AAPL260116P00265000,6/13/2025 3:54 PM,265,70.25,0.00,0.00,0.00,0.00%,200,0,0.00%,"Jan 16, 2026",2026-01-16
1325,AAPL260116P00270000,5/29/2025 3:50 PM,270,70.10,0.00,0.00,0.00,0.00%,40,0,0.00%,"Jan 16, 2026",2026-01-16
1326,AAPL260116P00275000,2025-06-06 09:49:00,275,70.35,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jan 16, 2026",2026-01-16
1327,AAPL260116P00280000,6/17/2025 1:00 PM,280,83.35,0.00,0.00,0.00,0.00%,2,0,0.00%,"Jan 16, 2026",2026-01-16
1328,AAPL260116P00285000,2025-07-03 12:30:00,285,48.35,0.00,0.00,0.00,0.00%,85,0,0.00%,"Jan 16, 2026",2026-01-16
1329,AAPL260116P00290000,6/17/2025 11:10 AM,290,92.31,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jan 16, 2026",2026-01-16
1330,AAPL260116P00295000,2025-12-06 15:48:00,295,96.50,0.00,0.00,0.00,0.00%,-,-,0.00%,"Jan 16, 2026",2026-01-16
1331,AAPL260116P00300000,5/29/2025 12:01 PM,300,101.45,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jan 16, 2026",2026-01-16
1332,AAPL260116P00310000,6/13/2025 11:27 AM,310,112.39,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jan 16, 2026",2026-01-16
1333,AAPL260116P00315000,2025-12-06 15:48:00,315,116.30,0.00,0.00,0.00,0.00%,1,0,0.00%,"Jan 16, 2026",2026-01-16
1334,AAPL260116P00320000,2025-01-05 09:35:00,320,108.68,117.35,120.05,0.00,0.00%,10,0,0.00%,"Jan 16, 2026",2026-01-16
1335,AAPL260116P00330000,2025-05-05 12:53:00,330,130.14,125.85,128.35,0.00,0.00%,1,0,0.00%,"Jan 16, 2026",2026-01-16
1336,AAPL260116P00340000,5/15/2025 2:07 PM,340,128.92,142.30,144.95,0.00,0.00%,2,0,36.26%,"Jan 16, 2026",2026-01-16
1337,AAPL260116P00350000,4/21/2025 10:12 AM,350,157.68,142.85,144.30,0.00,0.00%,4,0,0.00%,"Jan 16, 2026",2026-01-16
1338,AAPL260116P00360000,5/15/2025 3:45 PM,360,149.59,161.95,165.15,0.00,0.00%,2,0,41.05%,"Jan 16, 2026",2026-01-16
1339,AAPL260116P00370000,2025-04-04 11:13:00,370,173.20,170.10,171.55,0.00,0.00%,1,0,0.00%,"Jan 16, 2026",2026-01-16
1340,AAPL260116P00390000,2025-05-05 14:17:00,390,189.16,186.15,188.10,0.00,0.00%,10,0,0.00%,"Jan 16, 2026",2026-01-16
1341,AAPL260220C00120000,2025-06-06 15:34:00,120,89.55,0.00,0.00,0.00,0.00%,1,0,0.00%,"Feb 20, 2026",2026-02-20
1342,AAPL260220C00125000,6/17/2025 9:45 AM,125,76.50,0.00,0.00,0.00,0.00%,-,-,0.00%,"Feb 20, 2026",2026-02-20
1343,AAPL260220C00135000,2025-09-06 12:30:00,135,74.97,0.00,0.00,0.00,0.00%,2,0,0.00%,"Feb 20, 2026",2026-02-20
1344,AAPL260220C00140000,6/16/2025 10:01 AM,140,64.97,0.00,0.00,0.00,0.00%,2,0,0.00%,"Feb 20, 2026",2026-02-20
1345,AAPL260220C00145000,6/17/2025 11:42 AM,145,60.47,0.00,0.00,0.00,0.00%,-,0,0.00%,"Feb 20, 2026",2026-02-20
1346,AAPL260220C00150000,6/17/2025 11:23 AM,150,55.50,0.00,0.00,0.00,0.00%,-,-,0.00%,"Feb 20, 2026",2026-02-20
1347,AAPL260220C00155000,2025-10-06 13:14:00,155,55.90,0.00,0.00,0.00,0.00%,-,0,0.00%,"Feb 20, 2026",2026-02-20
1348,AAPL260220C00160000,6/17/2025 3:32 PM,160,45.68,0.00,0.00,0.00,0.00%,4,0,0.00%,"Feb 20, 2026",2026-02-20
1349,AAPL260220C00165000,6/16/2025 1:34 PM,165,43.67,0.00,0.00,0.00,0.00%,7,0,0.00%,"Feb 20, 2026",2026-02-20
1350,AAPL260220C00170000,6/16/2025 1:34 PM,170,39.87,0.00,0.00,0.00,0.00%,7,0,0.00%,"Feb 20, 2026",2026-02-20
1351,AAPL260220C00175000,6/17/2025 12:20 PM,175,36.05,0.00,0.00,0.00,0.00%,4,0,0.00%,"Feb 20, 2026",2026-02-20
1352,AAPL260220C00180000,6/16/2025 10:31 AM,180,33.00,0.00,0.00,0.00,0.00%,2,0,0.00%,"Feb 20, 2026",2026-02-20
1353,AAPL260220C00185000,6/13/2025 9:31 AM,185,30.90,0.00,0.00,0.00,0.00%,3,0,0.00%,"Feb 20, 2026",2026-02-20
1354,AAPL260220C00190000,6/17/2025 3:23 PM,190,25.15,0.00,0.00,0.00,0.00%,3,0,0.00%,"Feb 20, 2026",2026-02-20
1355,AAPL260220C00195000,6/17/2025 3:31 PM,195,22.08,0.00,0.00,0.00,0.00%,95,0,0.00%,"Feb 20, 2026",2026-02-20
1356,AAPL260220C00200000,6/17/2025 3:30 PM,200,19.48,0.00,0.00,0.00,0.00%,14,0,0.78%,"Feb 20, 2026",2026-02-20
1357,AAPL260220C00205000,6/17/2025 3:45 PM,205,17.05,0.00,0.00,0.00,0.00%,25,0,1.56%,"Feb 20, 2026",2026-02-20
1358,AAPL260220C00210000,6/17/2025 3:48 PM,210,14.80,0.00,0.00,0.00,0.00%,23,0,1.56%,"Feb 20, 2026",2026-02-20
1359,AAPL260220C00215000,6/17/2025 3:39 PM,215,12.80,0.00,0.00,0.00,0.00%,12,0,3.13%,"Feb 20, 2026",2026-02-20
1360,AAPL260220C00220000,6/17/2025 3:46 PM,220,11.00,0.00,0.00,0.00,0.00%,23,0,3.13%,"Feb 20, 2026",2026-02-20
1361,AAPL260220C00225000,6/17/2025 12:59 PM,225,9.65,0.00,0.00,0.00,0.00%,11,0,3.13%,"Feb 20, 2026",2026-02-20
1362,AAPL260220C00230000,6/17/2025 3:25 PM,230,8.00,0.00,0.00,0.00,0.00%,10,0,3.13%,"Feb 20, 2026",2026-02-20
1363,AAPL260220C00235000,6/17/2025 2:45 PM,235,6.79,0.00,0.00,0.00,0.00%,5,0,6.25%,"Feb 20, 2026",2026-02-20
1364,AAPL260220C00240000,6/16/2025 2:12 PM,240,6.10,0.00,0.00,0.00,0.00%,7,0,6.25%,"Feb 20, 2026",2026-02-20
1365,AAPL260220C00245000,6/17/2025 2:08 PM,245,4.95,0.00,0.00,0.00,0.00%,2,0,6.25%,"Feb 20, 2026",2026-02-20
1366,AAPL260220C00250000,6/17/2025 3:11 PM,250,4.11,0.00,0.00,0.00,0.00%,3,0,6.25%,"Feb 20, 2026",2026-02-20
1367,AAPL260220C00255000,6/16/2025 12:48 PM,255,3.60,0.00,0.00,0.00,0.00%,1,0,6.25%,"Feb 20, 2026",2026-02-20
1368,AAPL260220C00260000,6/17/2025 10:54 AM,260,3.03,0.00,0.00,0.00,0.00%,3,0,6.25%,"Feb 20, 2026",2026-02-20
1369,AAPL260220C00265000,6/17/2025 2:59 PM,265,2.46,0.00,0.00,0.00,0.00%,1,0,6.25%,"Feb 20, 2026",2026-02-20
1370,AAPL260220C00270000,6/17/2025 9:53 AM,270,2.11,0.00,0.00,0.00,0.00%,1,0,6.25%,"Feb 20, 2026",2026-02-20
1371,AAPL260220C00275000,6/17/2025 10:54 AM,275,1.85,0.00,0.00,0.00,0.00%,2,0,6.25%,"Feb 20, 2026",2026-02-20
1372,AAPL260220C00280000,6/17/2025 9:30 AM,280,1.59,0.00,0.00,0.00,0.00%,1,0,6.25%,"Feb 20, 2026",2026-02-20
1373,AAPL260220C00285000,6/16/2025 3:14 PM,285,1.35,0.00,0.00,0.00,0.00%,3,0,12.50%,"Feb 20, 2026",2026-02-20
1374,AAPL260220C00290000,6/16/2025 3:10 PM,290,1.17,0.00,0.00,0.00,0.00%,1,0,12.50%,"Feb 20, 2026",2026-02-20
1375,AAPL260220C00300000,6/17/2025 2:32 PM,300,0.86,0.00,0.00,0.00,0.00%,10,0,12.50%,"Feb 20, 2026",2026-02-20
1376,AAPL260220C00310000,6/16/2025 3:36 PM,310,0.65,0.00,0.00,0.00,0.00%,-,0,12.50%,"Feb 20, 2026",2026-02-20
1377,AAPL260220C00320000,6/16/2025 10:17 AM,320,0.51,0.00,0.00,0.00,0.00%,2,0,12.50%,"Feb 20, 2026",2026-02-20
1378,AAPL260220C00330000,2025-11-06 13:10:00,330,0.48,0.00,0.00,0.00,0.00%,-,0,12.50%,"Feb 20, 2026",2026-02-20
1379,AAPL260220C00340000,2025-11-06 12:49:00,340,0.43,0.00,0.00,0.00,0.00%,-,0,12.50%,"Feb 20, 2026",2026-02-20
1380,AAPL260220C00370000,2025-11-06 14:44:00,370,0.20,0.00,0.00,0.00,0.00%,-,0,12.50%,"Feb 20, 2026",2026-02-20
1381,AAPL260220C00380000,2025-11-06 12:05:00,380,0.17,0.00,0.00,0.00,0.00%,-,0,12.50%,"Feb 20, 2026",2026-02-20
1382,AAPL260220C00390000,2025-11-06 15:01:00,390,0.13,0.00,0.00,0.00,0.00%,94,0,12.50%,"Feb 20, 2026",2026-02-20
1383,AAPL260220C00400000,6/17/2025 12:20 PM,400,0.10,0.00,0.00,0.00,0.00%,2,0,12.50%,"Feb 20, 2026",2026-02-20
1384,Puts,,,,,,,,,,,"Feb 20, 2026",2026-02-20
1385,In The Money,,,,,,,,,,,"Feb 20, 2026",2026-02-20
1386,Contract Name,Last Trade Date (EDT),Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,"Feb 20, 2026",2026-02-20
1387,AAPL260220P00100000,6/17/2025 3:20 PM,100,0.77,0.00,0.00,0.00,0.00%,24,0,12.50%,"Feb 20, 2026",2026-02-20
1388,AAPL260220P00105000,6/13/2025 3:56 PM,105,0.99,0.00,0.00,0.00,0.00%,-,0,12.50%,"Feb 20, 2026",2026-02-20
1389,AAPL260220P00110000,6/17/2025 3:16 PM,110,1.07,0.00,0.00,0.00,0.00%,1,0,12.50%,"Feb 20, 2026",2026-02-20
1390,AAPL260220P00115000,6/16/2025 11:33 AM,115,1.24,0.00,0.00,0.00,0.00%,8,0,12.50%,"Feb 20, 2026",2026-02-20
1391,AAPL260220P00120000,6/13/2025 9:49 AM,120,1.67,0.00,0.00,0.00,0.00%,-,0,12.50%,"Feb 20, 2026",2026-02-20
1392,AAPL260220P00125000,6/16/2025 1:04 PM,125,1.72,0.00,0.00,0.00,0.00%,6,0,12.50%,"Feb 20, 2026",2026-02-20
1393,AAPL260220P00130000,6/17/2025 3:26 PM,130,2.17,0.00,0.00,0.00,0.00%,1,0,12.50%,"Feb 20, 2026",2026-02-20
1394,AAPL260220P00135000,6/17/2025 3:17 PM,135,2.56,0.00,0.00,0.00,0.00%,1,0,12.50%,"Feb 20, 2026",2026-02-20
1395,AAPL260220P00140000,6/17/2025 12:46 PM,140,2.77,0.00,0.00,0.00,0.00%,23,0,6.25%,"Feb 20, 2026",2026-02-20
1396,AAPL260220P00145000,6/16/2025 1:15 PM,145,3.40,0.00,0.00,0.00,0.00%,34,0,6.25%,"Feb 20, 2026",2026-02-20
1397,AAPL260220P00150000,6/17/2025 3:17 PM,150,4.20,0.00,0.00,0.00,0.00%,17,0,6.25%,"Feb 20, 2026",2026-02-20
1398,AAPL260220P00155000,6/17/2025 1:39 PM,155,4.70,0.00,0.00,0.00,0.00%,2,0,6.25%,"Feb 20, 2026",2026-02-20
1399,AAPL260220P00160000,6/17/2025 3:34 PM,160,5.80,0.00,0.00,0.00,0.00%,150,0,6.25%,"Feb 20, 2026",2026-02-20
1400,AAPL260220P00165000,6/17/2025 1:08 PM,165,6.50,0.00,0.00,0.00,0.00%,1,0,3.13%,"Feb 20, 2026",2026-02-20
1401,AAPL260220P00170000,6/17/2025 2:26 PM,170,8.10,0.00,0.00,0.00,0.00%,5,0,3.13%,"Feb 20, 2026",2026-02-20
1402,AAPL260220P00175000,6/17/2025 2:25 PM,175,9.40,0.00,0.00,0.00,0.00%,612,0,3.13%,"Feb 20, 2026",2026-02-20
1403,AAPL260220P00180000,6/17/2025 3:31 PM,180,10.77,0.00,0.00,0.00,0.00%,61,0,3.13%,"Feb 20, 2026",2026-02-20
1404,AAPL260220P00185000,6/17/2025 3:59 PM,185,12.55,0.00,0.00,0.00,0.00%,53,0,1.56%,"Feb 20, 2026",2026-02-20
1405,AAPL260220P00190000,6/17/2025 3:44 PM,190,14.45,0.00,0.00,0.00,0.00%,99,0,0.78%,"Feb 20, 2026",2026-02-20
1406,AAPL260220P00195000,6/17/2025 3:40 PM,195,16.50,0.00,0.00,0.00,0.00%,166,0,0.10%,"Feb 20, 2026",2026-02-20
1407,AAPL260220P00200000,6/17/2025 3:48 PM,200,18.95,0.00,0.00,0.00,0.00%,41,0,0.00%,"Feb 20, 2026",2026-02-20
1408,AAPL260220P00205000,6/16/2025 12:37 PM,205,20.40,0.00,0.00,0.00,0.00%,50,0,0.00%,"Feb 20, 2026",2026-02-20
1409,AAPL260220P00210000,6/17/2025 11:33 AM,210,22.97,0.00,0.00,0.00,0.00%,1,0,0.00%,"Feb 20, 2026",2026-02-20
1410,AAPL260220P00215000,2025-09-06 13:49:00,215,24.05,0.00,0.00,0.00,0.00%,1,0,0.00%,"Feb 20, 2026",2026-02-20
1411,AAPL260220P00220000,2025-12-06 11:27:00,220,29.16,0.00,0.00,0.00,0.00%,-,0,0.00%,"Feb 20, 2026",2026-02-20
1412,AAPL260220P00225000,2025-09-06 10:56:00,225,28.40,0.00,0.00,0.00,0.00%,1,0,0.00%,"Feb 20, 2026",2026-02-20
1413,AAPL260220P00230000,2025-10-06 10:39:00,230,32.49,0.00,0.00,0.00,0.00%,-,0,0.00%,"Feb 20, 2026",2026-02-20
1414,AAPL260220P00235000,2025-12-06 11:24:00,235,39.60,0.00,0.00,0.00,0.00%,-,0,0.00%,"Feb 20, 2026",2026-02-20
